date,time,outgoing_site_id,incoming_site_id,total number_of_calls,total call duration (min)
20171016,14:30,63383,23241,643,373
20171016,15:00,63383,39301,145,470
20171016,15:30,63383,23243,509,489
20171016,16:00,63383,722,430,283
20171016,16:30,63383,39302,263,437
20171016,17:00,63383,8393,139,606
20171016,17:30,63383,27131,341,240
20171016,18:00,63383,27132,530,529
20171016,18:30,63383,8482,245,496
20171016,19:00,63383,40983,635,277
20171016,19:30,63383,25493,210,329
20171016,20:00,63383,27851,322,388
20171016,20:30,63383,27852,164,341
20171016,21:00,63383,32292,589,528
20171016,21:30,63383,10063,376,521
20171016,22:00,63383,2331,432,421
20171016,22:30,63383,2333,181,319
20171016,23:00,63383,55853,148,337
20171016,23:30,63383,7323,582,392
20171017,0:00,63383,20371,161,489
20171017,0:30,63383,50212,179,647
20171017,1:00,63383,35752,130,526
20171017,1:30,63383,35751,350,262
20171017,2:00,63383,45691,345,376
20171017,2:30,63383,45578,318,351
20171017,3:00,63383,1972,185,384
20171017,3:30,63383,45578,390,569
20171017,4:00,63383,45577,317,601
20171017,5:00,63383,1971,297,590
20171017,5:30,63383,1971,131,508
20171017,6:00,63383,383018,522,621
20171017,6:30,63383,28051,154,309
20171017,7:00,63383,11352,243,361
20171017,7:30,63383,17591,145,453
20171017,8:00,63383,27213,233,552
20171017,8:30,63383,29403,458,585
20171017,9:00,63383,142543,451,272
20171017,10:00,63383,12953,464,477
20171017,10:30,63383,51871,288,358
20171017,11:00,63383,51872,438,645
20171017,11:30,63383,51792,602,609
20171017,12:00,63383,51891,476,642
20171017,12:30,63383,51883,406,572
20171017,13:00,63383,51803,621,327
20171017,13:30,63383,51712,492,610
20171017,14:00,63383,51711,212,237
20171017,14:30,63383,15122,276,586
20171017,15:00,63383,52003,492,248
20171017,15:30,63383,65352,198,250
20171017,16:00,63383,51742,599,273
20171017,16:30,63383,47803,129,266
20171017,17:00,63383,19829179,194,526
20171017,17:30,63383,13991,306,608
20171017,18:00,63383,32362,550,545
20171017,19:00,63383,39281,236,262
20171017,19:30,63383,39282,449,349
20171017,20:00,63383,314620,312,283
20171017,20:30,63383,22113,485,380
20171017,21:00,63383,22111,473,287
20171017,21:22,63383,35323,359,511
20171017,22:00,63383,12903,581,233
20171017,22:30,63383,19742023,499,233
20171017,23:00,63383,65607493,585,265
20171017,23:30,63383,22673,157,401
20171018,1:00,63383,25281,420,247
20171018,1:30,63383,25283,187,612
20171018,2:00,63383,19571,273,488
20171018,2:30,63383,65607443,409,318
20171018,3:00,63383,65610945,408,383
20171018,3:30,63383,65610943,265,581
20171018,4:30,63383,65607495,171,499
20171018,5:00,63383,18714,259,596
20171018,5:30,63383,18609,405,244
20171018,6:30,63383,162778,331,617
20171018,7:00,63383,298689,353,321
20171018,7:30,63383,292649,543,526
20171018,8:00,63383,711,571,542
20171018,8:30,63383,243,165,299
20171018,9:00,63383,8083,410,315
20171018,9:30,63383,8081,530,620
20171018,10:00,63383,20451,271,553
20171018,10:30,63383,37241,572,287
20171018,11:00,63383,6893,600,434
20171018,11:30,63383,6891,637,382
20171018,12:00,63383,45811,174,606
20171018,12:30,63383,31922,231,585
20171018,13:00,63383,40881,245,573
20171018,13:30,63383,40881,275,634
20171018,14:00,63383,44841,152,236
20171018,14:30,63383,24891,532,403
20171018,15:00,63383,8022,427,606
20171018,15:30,63383,58942,495,646
20171018,16:00,63383,4712,603,365
20171018,16:30,63383,24003,641,404
20171018,17:00,63383,16013,516,248
20171018,17:30,63383,31292,351,606
20171018,18:00,63383,51632,527,628
20171018,18:30,63383,4952,502,553
20171018,19:00,63383,4951,237,598
20171018,19:30,63383,39411,314,584
20171018,20:00,63383,2102,368,508
20171018,20:30,63383,2103,257,506
20171018,21:00,63383,39411,428,573
20171018,21:30,63383,2103,648,348
20171018,22:00,63383,26429091,306,360
20171018,22:30,63383,26253,259,354
20171018,23:30,63383,26429130,140,633
20171019,0:00,63383,26429129,506,649
20171019,0:30,63383,26429090,517,480
20171019,1:00,63383,26429149,640,637
20171019,1:30,63383,26429089,177,368
20171019,2:00,63383,43491,210,631
20171019,2:30,63383,46701,314,328
20171019,3:00,63383,26429039,550,637
20171019,3:30,63383,26429101,365,515
20171019,4:00,63383,26429179,266,262
20171019,4:30,63383,40433,351,589
20171019,5:00,63383,26432324,404,435
20171019,5:30,63383,26432322,310,474
20171019,6:00,63383,26429071,559,424
20171019,6:30,63383,26429040,218,567
20171019,7:00,63383,26429120,438,374
20171019,7:30,63383,49291,559,323
20171019,8:00,63383,45092,643,405
20171019,8:30,63383,30723,283,520
20171019,9:00,63383,32602,314,431
20171019,9:30,63383,30721,609,636
20171019,10:00,63383,34681,509,434
20171019,10:30,63383,1851,644,588
20171019,11:00,63383,2991812,648,529
20171019,11:30,63383,2991813,319,627
20171019,12:00,63383,43493,601,628
20171019,12:30,63383,61212,590,564
20171019,13:30,63383,38381,503,415
20171019,14:00,63383,43822,605,329
20171019,14:30,63383,14012,149,437
20171019,15:00,63383,43821,190,260
20171019,15:30,63383,29452,639,570
20171019,16:00,63383,29451,175,548
20171019,16:30,63383,25303,576,627
20171019,17:00,63383,25222,546,322
20171019,17:30,63383,25221,567,511
20171019,18:00,63383,54841,438,624
20171019,18:30,63383,25903,240,353
20171019,19:00,63383,25901,380,330
20171019,19:30,63383,40412,551,328
20171019,20:00,63383,40411,231,388
20171019,20:30,63383,13072,328,322
20171019,21:00,63383,60231,443,436
20171019,21:30,63383,48572,629,232
20171019,22:00,63383,48571,131,232
20171019,22:30,63383,60382,337,452
20171019,23:00,63383,47401,274,405
20171019,23:30,63383,44513,534,281
20171020,0:00,63383,48742,585,578
20171020,0:30,63383,50892,333,551
20171020,1:00,63383,63472,591,411
20171020,1:30,63383,63473,331,638
20171020,2:00,63383,25531,509,289
20171020,2:30,63383,28142,501,611
20171020,3:00,63383,28143,619,606
20171020,3:30,63383,35911,545,576
20171020,4:00,63383,47421,618,542
20171020,4:30,63383,37371,247,338
20171020,5:00,63383,45022,200,522
20171020,5:30,63383,61492,447,298
20171020,6:00,63383,37352,186,457
20171020,6:30,63383,45173,482,450
20171020,7:00,63383,53252,208,375
20171020,7:30,63383,64843,465,261
20171020,8:00,63383,41293,483,631
20171020,8:30,63383,56612,385,239
20171020,9:00,63383,47591,578,431
20171020,9:30,63383,56613,147,583
20171020,10:00,63383,15003,190,454
20171020,10:30,63383,64841,376,645
20171020,11:00,63383,64842,493,544
20171020,11:30,63383,53251,420,301
20171020,12:00,63383,61493,534,466
20171020,12:30,63383,15903,363,468
20171020,13:00,63383,45191,192,572
20171020,13:30,63383,40493,433,351
20171020,14:30,63383,37372,465,642
20171020,15:00,63383,43823,164,618
20171020,15:30,63383,45062,458,394
20171020,16:00,63383,55192,338,474
20171020,16:30,63383,55191,252,330
20171020,17:00,63383,25782,419,322
20171020,17:30,63383,25781,507,354
20171020,18:00,63383,48412,322,342
20171020,18:30,63383,48412,346,584
20171020,19:00,63383,48411,350,352
20171020,19:30,63383,48413,535,527
20171020,20:00,63383,34322,610,293
20171020,20:30,63383,34322,502,365
20171020,21:00,63383,34323,177,593
20171020,21:30,63383,57322,310,620
20171020,22:30,63383,57321,156,402
20171020,23:00,63383,14672,497,571
20171020,23:30,63383,30391,340,503
20171021,0:00,63383,30392,566,443
20171021,0:30,63383,30393,637,513
20171021,1:00,63383,62573,258,563
20171021,1:30,63383,62571,608,325
20171021,2:00,63383,26032,547,572
20171021,2:30,63383,26031,214,633
20171021,3:00,63383,59942,397,272
20171021,3:30,63383,59943,168,346
20171021,4:00,63383,63312,470,390
20171021,4:30,63383,63311,400,604
20171021,5:00,63383,47502,326,584
20171021,5:30,63383,47501,406,311
20171021,6:00,63383,63321,234,444
20171021,6:30,63383,63322,288,493
20171021,6:53,63383,59951,588,631
20171021,7:30,63383,37702,572,364
20171021,8:00,63383,37703,595,434
20171021,8:30,63383,37701,195,492
20171021,9:00,63383,30752,429,436
20171021,9:30,63383,30753,335,513
20171021,10:00,63383,30751,241,433
20171021,10:30,63383,53663,127,419
20171021,11:00,63383,53663,268,602
20171021,11:30,63383,53661,621,585
20171021,12:00,63383,48311,221,244
20171021,12:30,63383,20273,536,379
20171021,13:00,63383,20271,225,641
20171021,13:30,63383,47701,241,590
20171021,15:00,63383,61602,364,384
20171021,15:30,63383,61601,169,621
20171021,16:00,63383,12893,566,389
20171021,16:30,63383,12891,493,336
20171021,17:00,63383,55643,201,465
20171021,18:00,63383,55641,311,598
20171021,18:30,63383,54172,625,449
20171021,19:00,63383,54171,370,542
20171021,19:30,63383,20373,444,418
20171021,20:00,63383,20371,340,410
20171021,20:30,63383,60203,495,606
20171021,21:00,63383,60203,580,333
20171021,21:30,63383,45053,641,530
20171021,22:30,63383,45053,486,563
20171021,23:00,63383,37773,475,516
20171021,23:30,63383,37771,185,452
20171022,0:00,63383,53831,369,589
20171022,0:30,63383,53832,259,414
20171022,1:00,63383,61252,579,634
20171022,1:30,63383,61251,321,308
20171022,2:00,63383,48402,582,630
20171022,2:30,63383,48401,567,356
20171022,3:00,63383,61052,418,347
20171022,3:30,63383,61051,223,501
20171022,4:00,63383,40593,650,380
20171022,4:30,63383,16803,328,336
20171022,5:00,63383,16802,441,293
20171022,5:30,63383,64652,589,261
20171022,6:00,63383,47622,388,269
20171022,6:30,63383,47623,147,257
20171022,7:00,63383,40631,497,301
20171022,7:20,63383,40633,565,402
20171022,7:30,63383,18223,350,589
20171022,8:00,63383,61352,530,265
20171022,8:30,63383,11093,257,306
20171022,9:30,63383,61351,606,600
20171022,10:00,63383,18222,575,377
20171022,10:30,63383,53432,477,315
20171022,11:00,63383,53433,204,634
20171022,11:30,63383,13782,306,320
20171022,12:00,63383,45192,429,276
20171022,12:30,63383,45023,350,485
20171022,13:00,63383,41831,346,401
20171022,13:30,63383,44982,537,319
20171022,14:00,63383,44983,468,320
20171022,14:21,63383,15172,132,523
20171022,15:00,63383,15173,396,246
20171022,15:30,63383,47442,265,393
20171022,16:00,63383,47442,489,384
20171022,16:30,63383,47443,140,514
20171022,17:00,63383,48131,412,413
20171022,17:30,63383,61491,474,333
20171022,18:00,63383,37351,639,618
20171022,18:30,63383,38502,537,358
20171022,19:00,63383,35833,554,459
20171022,19:30,63383,41323,472,586
20171022,20:00,63383,58952,501,335
20171022,20:30,63383,41291,399,495
20171022,21:00,63383,37343,503,607
20171022,21:30,63383,37342,355,471
20171022,22:00,63383,41292,480,297
20171022,22:30,63383,22166,340,639
20171022,23:00,63383,12166,375,339
20171022,23:30,63383,55201,517,425
20171023,0:00,63383,33573,452,606
20171023,0:30,63383,43282,282,493
20171023,1:00,63383,10764,361,612
20171023,1:30,63383,56611,591,427
20171023,2:00,63383,63753,483,509
20171023,2:30,63383,13042,344,340
20171023,3:00,63383,51301,283,348
20171023,3:30,63383,44982,628,528
20171023,4:00,63383,13243,395,367
20171023,4:30,63383,47633,513,619
20171023,5:00,63383,53061,494,631
20171023,5:30,63383,61053,251,544
20171023,6:00,63383,60201,432,328
20171023,6:30,63383,48361,547,379
20171023,7:00,63383,18221,177,537
20171023,7:30,63383,21532,559,313
20171023,8:00,63383,40632,382,348
20171023,8:30,63383,16811,127,494
20171023,9:00,63383,16813,153,548
20171023,9:30,63383,37611,134,433
20171023,10:00,63383,61602,180,275
20171023,10:30,63383,38049030,160,628
20171023,11:00,63383,38049366,606,578
20171023,11:30,63383,38029040,458,446
20171023,12:00,63383,38049364,414,351
20171023,12:30,63383,207804,287,239
20171023,13:00,63383,207443,386,372
20171023,14:00,63383,40072,566,510
20171023,14:30,63383,62991,415,403
20171023,15:00,63383,12232,479,549
20171023,15:30,63383,5602,641,544
20171023,16:00,63383,7953,336,361
20171023,16:30,63383,10161,252,600
20171023,17:00,63383,19353,366,640
20171023,17:30,63383,110703,196,425
20171023,18:00,63383,75715,365,405
20171023,18:30,63383,40432,388,231
20171023,19:00,63383,62683,208,527
20171023,19:30,63383,29431,423,471
20171023,20:00,63383,47541,162,333
20171023,20:30,63383,193278,247,512
20171023,21:00,63383,193098,594,415
20171023,21:30,63383,40101,402,372
20171023,22:00,63383,40032,409,515
20171023,22:30,63383,18133,559,619
20171023,23:00,63383,36212,155,240
20171024,0:00,63383,34653,307,431
20171024,0:30,63383,34651,282,359
20171024,1:00,63383,13188744,442,385
20171024,1:30,63383,21211,139,499
20171024,2:00,63383,2062819,507,587
20171024,2:30,63383,26371,239,591
20171024,3:00,63383,32812,611,491
20171024,3:21,63383,43621,638,296
20171024,4:00,63383,1201,134,591
20171024,4:30,63383,1202,390,339
20171024,5:00,63383,10481,640,490
20171024,5:30,63383,10482,511,594
20171024,6:00,63383,4963,633,271
20171024,6:30,63383,4962,393,502
20171024,7:30,63383,1073,600,366
20171024,8:00,63383,1071,151,443
20171024,8:30,63383,28171,348,484
20171024,9:00,63383,34541,574,341
20171024,9:30,63383,8093,375,270
20171024,10:00,63383,8092,396,471
20171024,10:30,63383,37243,444,390
20171024,11:00,63383,37243,467,291
20171024,11:30,63383,33041,416,249
20171024,12:00,63383,33043,231,338
20171024,12:30,63383,31912,260,386
20171024,13:00,63383,31911,397,443
20171024,13:30,63383,33052,635,265
20171024,14:00,63383,33051,322,331
20171024,14:30,63383,33053,615,500
20171024,15:00,63383,33032,390,462
20171024,15:30,63383,33022,452,598
20171024,16:00,63383,33021,516,477
20171024,16:30,63383,33023,389,452
20171024,17:00,63383,33242,170,591
20171024,18:00,63383,33241,588,235
20171024,18:30,63383,22031,340,487
20171024,19:00,63383,21501,292,454
20171024,19:30,63383,21503,352,442
20171024,20:00,63383,21502,153,349
20171024,20:30,63383,21631,501,345
20171024,21:00,63383,21413,135,600
20171024,21:30,63383,21411,355,460
20171024,22:00,63383,10033,584,499
20171024,22:30,63383,21543,417,632
20171024,23:00,63383,21541,164,544
20171024,23:30,63383,41841,404,249
20171025,0:00,63383,41843,583,531
20171025,0:30,63383,40233,159,555
20171025,1:00,63383,29522,129,467
20171025,1:30,63383,11091,442,473
20171025,2:00,63383,11092,187,609
20171025,2:30,63383,10443,147,479
20171025,3:00,63383,12383,445,514
20171025,3:30,63383,59271,218,594
20171025,4:00,63383,40403,133,338
20171025,4:30,63383,48621,546,559
20171025,5:00,63383,26611,448,624
20171025,5:30,63383,38322,412,616
20171025,6:00,63383,31921,151,621
20171025,6:30,63383,13242,534,650
20171025,7:00,63383,110702,624,491
20171025,7:30,63383,108802,631,557
20171025,8:30,63383,91783,545,600
20171025,9:00,63383,77265,534,630
20171025,9:30,63383,77264,540,504
20171025,10:00,63383,77262,423,452
20171025,10:30,63383,77263,464,325
20171025,11:00,63383,86363,650,403
20171025,11:30,63383,86364,556,464
20171025,12:00,63383,110973,307,610
20171025,12:30,63383,75714,240,430
20171025,13:00,63383,96352,503,628
20171025,13:30,63383,96354,551,364
20171025,14:00,63383,10971,157,248
20171025,14:30,63383,56041,226,422
20171025,16:00,63383,12381,606,424
20171025,16:30,63383,56011,215,494
20171025,17:00,63383,37381,210,632
20171025,17:30,63383,59152,489,273
20171025,18:00,63383,39703,532,271
20171025,18:30,63383,21551,202,528
20171025,19:00,63383,20033,621,538
20171025,19:30,63383,42073,216,255
20171025,20:00,63383,42052,402,276
20171025,20:30,63383,42061,161,634
20171025,21:00,63383,29322,483,604
20171025,21:30,63383,42072,174,383
20171025,22:00,63383,37212,250,584
20171025,22:30,63383,37213,360,389
20171025,23:00,63383,32812,477,585
20171025,23:30,63383,32803,519,317
20171026,0:00,63383,15502,511,417
20171026,0:30,63383,54082,221,557
20171026,1:00,63383,32402,184,304
20171026,1:30,63383,32823,405,350
20171026,2:30,63383,32832,323,474
20171026,3:00,63383,21332,179,424
20171026,3:30,63383,20241,168,544
20171026,4:00,63383,21852,557,297
20171026,4:30,63383,65483,528,607
20171026,5:00,63383,55833,432,389
20171026,6:00,63383,10593,188,478
20171026,6:30,63383,55832,502,358
20171026,7:00,63383,10592,155,549
20171026,7:30,63383,23981,535,283
20171026,8:00,63383,49393,415,543
20171026,8:30,63383,12312,179,378
20171026,9:00,63383,12311,347,316
20171026,9:30,63383,10694,369,602
20171026,10:00,63383,10731,316,280
20171026,10:30,63383,10732,252,310
20171026,11:30,63383,54643,188,279
20171026,12:30,63383,54641,140,560
20171026,13:30,63383,10623,204,566
20171026,15:30,63383,39973,507,392
20171026,16:30,63383,39971,239,583
20171026,17:00,63383,16762,209,432
20171026,17:30,63383,10753,159,350
20171026,18:00,63383,10751,595,334
20171026,18:30,63383,19562,507,646
20171026,19:00,63383,4813,258,300
20171026,19:30,63383,50823,196,579
20171026,20:00,63383,50822,572,446
20171026,20:30,63383,7581,429,379
20171026,21:00,63383,51612,615,416
20171026,21:30,63383,3973,362,522
20171026,22:00,63383,3971,552,231
20171026,22:30,63383,3972,290,600
20171026,23:00,63383,40892,280,242
20171026,23:30,63383,12313,264,484
20171027,0:00,63383,30581,459,407
20171027,1:00,63383,52293,136,502
20171027,1:30,63383,47563,242,391
20171027,2:00,63383,47562,231,369
20171027,3:00,63383,47561,515,605
20171027,3:30,63383,57143,328,513
20171027,4:00,63383,37401,517,607
20171027,4:30,63383,14222,203,542
20171027,5:00,63383,51123,557,646
20171027,5:30,63383,6531,379,507
20171027,6:00,63383,5783,616,251
20171027,6:30,63383,26252,392,586
20171027,7:00,63383,35247,644,474
20171027,7:30,63383,55892,471,567
20171027,8:00,63383,262911951,619,373
20171027,9:00,63383,262894883,441,524
20171027,10:00,63383,35371,334,386
20171027,10:30,63383,2599315,336,554
20171027,11:00,63383,2599317,315,402
20171027,11:30,63383,61803,632,462
20171027,12:00,63383,252736,257,384
20171027,12:30,63383,61801,128,436
20171027,13:00,63383,36430,198,248
20171027,13:30,63383,42142,390,449
20171027,14:00,63383,41673,487,416
20171027,14:30,63383,2991812,165,365
20171027,15:00,63383,2991813,512,324
20171027,15:30,63383,20192,230,587
20171027,16:00,63383,29473,322,572
20171027,16:30,63383,51822,487,466
20171027,17:00,63383,10162,156,502
20171027,18:00,63383,51183,434,421
20171027,18:30,63383,23982,139,644
20171027,19:00,63383,52512,615,592
20171027,19:30,63383,52513,605,312
20171027,20:00,63383,11412,424,515
20171027,20:30,63383,11413,564,527
20171027,21:00,63383,24332,602,350
20171027,21:30,63383,24333,465,375
20171027,22:00,63383,26401,142,294
20171027,22:30,63383,26403,207,433
20171027,23:00,63383,26411,499,275
20171027,23:30,63383,26412,184,420
20171028,0:00,63383,62791,531,582
20171028,0:30,63383,13881,497,561
20171028,1:00,63383,13883,506,635
20171028,1:30,63383,49391,241,634
20171028,2:00,63383,19553,476,467
20171028,2:30,63383,49392,536,622
20171028,3:00,63383,10613,168,263
20171028,3:30,63383,28753,409,379
20171028,4:30,63383,18422,446,592
20171028,5:00,63383,18421,558,323
20171028,6:00,63383,65481,543,370
20171028,6:30,63383,16763,268,338
20171028,8:30,63383,10583,247,482
20171028,9:00,63383,7592,512,562
20171028,9:30,63383,7591,612,339
20171028,10:00,63383,60671,193,551
20171028,10:30,63383,47031,279,406
20171028,11:00,63383,32802,213,247
20171028,11:30,63383,59591,126,497
20171028,12:00,63383,2773,303,257
20171028,12:30,63383,32801,351,239
20171028,13:00,63383,47033,284,595
20171028,13:30,63383,2772,496,353
20171028,14:00,63383,10693,516,499
20171028,15:00,63383,10691,186,320
20171028,15:30,63383,14091,360,451
20171028,16:00,63383,51371,286,636
20171028,16:30,63383,51382,233,595
20171028,17:00,63383,19655,365,457
20171028,17:30,63383,39597,279,248
20171028,18:30,63383,15826,219,452
20171028,19:00,63383,36583,624,650
20171028,19:30,63383,47831,155,288
20171028,20:00,63383,50581,173,631
20171028,20:30,63383,50002,625,442
20171028,21:00,63383,592,224,595
20171028,21:30,63383,15383,400,490
20171028,22:00,63383,51952,626,284
20171028,22:30,63383,29666,222,382
20171028,23:00,63383,12721,515,549
20171028,23:30,63383,60118,353,368
20171029,0:00,63383,36403,460,277
20171029,0:30,63383,13653,521,233
20171029,1:00,63383,42904,597,339
20171029,2:00,63383,65032,524,452
20171029,2:30,63383,41322,342,567
20171029,3:00,63383,41673,431,586
20171029,4:00,63383,36401,487,261
20171029,4:30,63383,47313,486,598
20171029,5:30,63383,41321,312,635
20171029,6:00,63383,57113,297,298
20171029,6:30,63383,19352,381,579
20171029,7:00,63383,57162,282,481
20171029,7:30,63383,46783,392,350
20171029,8:00,63383,51852,257,261
20171029,8:30,63383,16421,274,379
20171029,9:00,63383,18133,293,558
20171029,9:30,63383,63382,591,241
20171029,10:00,63383,47312,160,443
20171029,10:30,63383,19353,524,306
20171029,11:00,63383,24339,336,625
20171029,12:00,63383,37623,141,347
20171029,12:30,63383,51262,365,279
20171029,13:00,63383,53341,531,390
20171029,13:30,63383,21301,272,508
20171029,14:00,63383,54143,544,246
20171029,14:30,63383,65423,415,305
20171029,15:00,63383,22121,515,449
20171029,15:30,63383,21383,190,281
20171029,16:00,63383,26061,299,462
20171029,16:30,63383,20862,412,557
20171029,17:00,63383,49052,559,534
20171029,17:30,63383,2352,559,298
20171029,18:00,63383,17991,391,602
20171029,18:30,63383,2353,374,247
20171029,19:00,63383,8053,306,578
20171029,19:30,63383,5143,587,563
20171029,20:00,63383,22633,345,367
20171029,20:30,63383,40972,402,580
20171029,21:00,63383,50812,269,539
20171029,21:30,63383,50151,506,327
20171029,22:00,63383,50843,628,427
20171029,22:30,63383,50842,247,637
20171029,23:00,63383,38253,524,560
20171029,23:30,63383,30073,274,252
20171030,0:00,63383,30083,327,628
20171030,0:30,63383,25851,293,304
20171030,1:00,63383,34891,460,569
20171030,1:30,63383,60333,563,465
20171030,2:00,63383,27601,446,564
20171030,2:30,63383,57172,579,334
20171030,3:00,63383,57121,508,462
20171030,3:30,63383,14218,473,338
20171030,4:00,63383,60313,330,628
20171030,4:30,63383,60312,513,553
20171030,5:00,63383,11845,260,590
20171030,5:30,63383,13373,394,478
20171030,6:30,63383,48001,266,557
20171030,7:00,63383,19091,215,350
20171030,7:30,63383,13383,433,545
20171030,8:00,63383,58781,268,252
20171030,9:00,63383,13095,182,327
20171030,9:30,63383,58653,487,518
20171030,10:00,63383,56171,377,364
20171030,10:30,63383,56172,236,465
20171030,11:00,63383,20107,274,434
20171030,11:30,63383,22672,193,231
20171030,12:00,63383,30383,570,528
20171030,12:30,63383,13832,456,299
20171030,12:51,63383,15743,137,371
20171030,13:30,63383,53711,383,347
20171030,14:00,63383,22637,439,564
20171030,14:30,63383,2815,382,266
20171030,15:00,63383,26529,245,261
20171030,15:30,63383,16332,551,258
20171030,16:00,63383,29261,409,277
20171030,17:00,63383,52860234,563,548
20171030,17:30,63383,54801,147,416
20171030,18:00,63383,18992,130,520
20171030,18:30,63383,47833,185,521
20171030,19:00,63383,12464,460,400
20171030,19:30,63383,10522,419,435
20171030,20:00,63383,47832,410,340
20171030,20:30,63383,5277,320,338
20171030,21:00,63383,4777,441,615
20171030,21:30,63383,4778,235,526
20171030,22:00,63383,31801,363,516
20171030,22:30,63383,35873,207,405
20171030,23:00,63383,32593,374,636
20171030,23:30,63383,25302,505,566
20171031,0:00,63383,14162,602,392
20171031,0:30,63383,52341,501,572
20171031,1:00,63383,52342,533,640
20171031,1:30,63383,14321,641,552
20171031,2:00,63383,34411,299,521
20171031,2:30,63383,34412,305,451
20171031,3:00,63383,23853,648,342
20171031,3:30,63383,23852,391,631
20171031,4:00,63383,39242,594,427
20171031,4:30,63383,22851,206,260
20171031,5:00,63383,10913,617,424
20171031,5:30,63383,10912,372,425
20171031,6:30,63383,51282,334,272
20171031,7:00,63383,51281,493,495
20171031,7:30,63383,26282,492,588
20171031,8:00,63383,22513,206,615
20171031,8:30,63383,13981,610,592
20171031,9:00,63383,4251,525,441
20171031,9:30,63383,61322,493,600
20171031,10:30,63383,65769186,471,610
20171031,11:00,63383,65769185,186,570
20171031,11:30,63383,65769526,483,327
20171031,12:00,63383,65769806,380,247
20171031,13:00,63383,37041,180,529
20171031,13:30,63383,65769186,391,431
20171031,14:00,63383,50312,154,540
20171031,14:30,63383,41523,148,647
20171031,15:00,63383,34392,387,266
20171031,15:30,63383,30302,440,463
20171031,16:30,63383,37411,483,380
20171031,17:00,63383,48353,173,622
20171031,17:30,63383,56871,536,508
20171031,18:00,63383,30362,171,470
20171031,18:30,63383,21762,178,568
20171031,19:00,63383,18061,419,623
20171031,19:30,63383,23703,307,586
20171031,20:00,63383,20273,235,418
20171031,20:30,63383,19553,330,464
20171031,21:00,63383,35063,265,477
20171031,21:30,63383,52082,175,247
20171031,22:00,63383,52071,369,536
20171031,22:30,63383,52802,146,550
20171031,23:30,63383,53683,541,300
20171101,0:00,63383,53011,169,355
20171101,0:30,63383,50682,565,534
20171101,1:00,63383,50891,198,556
20171101,1:30,63383,51821,255,239
20171101,2:00,63383,52773,352,510
20171101,2:30,63383,52993,544,337
20171101,3:00,63383,52991,490,534
20171101,3:30,63383,52522,283,515
20171101,4:00,63383,52761,304,515
20171101,4:30,63383,50871,187,513
20171101,5:00,63383,52511,410,452
20171101,5:30,63383,53023,369,370
20171101,6:00,63383,50741,146,648
20171101,6:30,63383,52742,577,596
20171101,7:00,63383,52243,346,610
20171101,7:30,63383,52242,543,251
20171101,8:00,63383,52073,203,538
20171101,9:30,63383,50562,168,370
20171101,10:00,63383,50153,543,620
20171101,10:30,63383,50552,356,512
20171101,11:00,63383,52512,340,243
20171101,11:30,63383,50223,142,333
20171101,12:00,63383,50911,363,255
20171101,12:30,63383,50913,365,568
20171101,13:00,63383,52261,357,523
20171101,13:30,63383,53501,331,447
20171101,14:00,63383,52263,218,475
20171101,14:30,63383,50212,143,646
20171101,15:00,63383,50642,320,563
20171101,15:30,63383,50643,639,492
20171101,16:00,63383,50663,570,351
20171101,17:00,63383,50661,134,496
20171101,17:30,63383,50112,377,414
20171101,18:00,63383,52361,297,305
20171101,18:30,63383,52703,362,379
20171101,19:00,63383,52252,355,635
20171101,19:30,63383,52891,133,541
20171101,20:00,63383,52662,385,286
20171101,20:30,63383,52663,633,371
20171101,21:00,63383,52313,187,596
20171101,21:30,63383,50421,487,405
20171101,22:00,63383,52712,276,404
20171101,22:30,63383,51332,602,287
20171101,23:00,63383,50332,359,502
20171101,23:30,63383,52222,219,416
20171102,0:00,63383,50343,590,356
20171102,0:30,63383,52583,477,592
20171102,1:00,63383,50371,162,247
20171102,1:30,63383,52581,301,267
20171102,2:00,63383,52672,203,575
20171102,2:30,63383,50802,492,634
20171102,3:00,63383,50801,180,297
20171102,3:30,63383,50372,460,551
20171102,4:00,63383,52311,191,504
20171102,4:30,63383,52711,312,549
20171102,5:00,63383,50423,265,635
20171102,5:30,63383,50422,537,530
20171102,6:00,63383,52251,290,395
20171102,6:30,63383,53063,450,269
20171102,7:00,63383,53061,170,496
20171102,7:30,63383,53062,476,631
20171102,8:00,63383,50381,562,273
20171102,8:30,63383,52543,224,344
20171102,9:00,63383,52081,622,475
20171102,9:30,63383,50531,295,272
20171102,10:00,63383,50532,228,635
20171102,10:30,63383,50132,570,385
20171102,11:00,63383,51422,575,621
20171102,11:30,63383,50243,484,596
20171102,12:00,63383,50241,559,237
20171102,12:30,63383,50152,368,561
20171102,13:00,63383,52391,148,514
20171102,13:30,63383,50151,524,608
20171102,14:00,63383,52083,528,250
20171102,15:30,63383,31161,605,245
20171102,16:00,63383,20404,499,626
20171102,16:30,63383,21281,169,268
20171102,17:00,63383,28362,139,371
20171102,17:30,63383,21071,166,390
20171102,18:00,63383,13832,617,302
20171102,18:30,63383,40341,508,473
20171102,19:00,63383,55281,188,312
20171102,19:30,63383,35952,311,627
20171102,21:00,63383,10141,464,393
20171102,22:00,63383,27243,256,316
20171102,22:30,63383,32841,496,301
20171102,23:00,63383,35952,152,339
20171102,23:30,63383,6282,518,517
20171103,0:00,63383,6263,552,357
